"campaignid","sample","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone","raw.hdd.number","con.hdd.number"
"2021-03_West-Coast_BOSS","148",NA,NA,-34.0518,114.925,20210308,NA,"West Coast","No-take",NA,46.6,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","2",NA,NA,-34.0604,114.924,20210308,NA,"West Coast","No-take",NA,47.3,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","99",NA,NA,-34.0555,114.916,20210308,NA,"West Coast","No-take",NA,47.2,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","127",NA,NA,-34.0545,114.91,20210308,NA,"West Coast","No-take",NA,44,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","43",NA,NA,-34.0521,114.909,20210308,NA,"West Coast","No-take",NA,45.5,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","110",NA,NA,-34.0505,114.907,20210308,NA,"West Coast","No-take",NA,45,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","139",NA,NA,-34.0616,114.898,20210308,NA,"West Coast","No-take",NA,44,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","133",NA,NA,-34.075,114.911,20210308,NA,"West Coast","No-take",NA,44,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","52",NA,NA,-34.0826,114.915,20210308,NA,"West Coast","No-take",NA,46.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","91",NA,NA,-34.0807,114.928,20210308,NA,"West Coast","No-take",NA,44.8,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","47",NA,NA,-34.0832,114.926,20210308,NA,"West Coast","No-take",NA,45.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","16",NA,NA,-34.0848,114.924,20210308,NA,"West Coast","No-take",NA,44.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","38",NA,NA,-34.0904,114.917,20210308,NA,"West Coast","No-take",NA,45.4,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","71",NA,NA,-34.0923,114.908,20210308,NA,"West Coast","No-take",NA,43.5,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","14",NA,NA,-34.0979,114.913,20210308,NA,"West Coast","No-take",NA,43.6,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","150",NA,NA,-34.1,114.917,20210308,NA,"West Coast","No-take",NA,44.6,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","92",NA,NA,-34.101,114.918,20210308,NA,"West Coast","No-take",NA,44.3,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","28",NA,NA,-34.0995,114.923,20210308,NA,"West Coast","No-take",NA,47,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","124",NA,NA,-34.1003,114.929,20210308,NA,"West Coast","No-take",NA,45,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","53",NA,NA,-34.1047,114.92,20210308,NA,"West Coast","No-take",NA,45.4,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","6",NA,NA,-34.1073,114.918,20210308,NA,"West Coast","No-take",NA,44.4,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","149",NA,NA,-34.1135,114.931,20210308,NA,"West Coast","No-take",NA,45.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","32",NA,NA,-34.1125,114.921,20210308,NA,"West Coast","No-take",NA,45.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","116",NA,NA,-34.1138,114.919,20210308,NA,"West Coast","No-take",NA,45.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","69",NA,NA,-34.1187,114.911,20210308,NA,"West Coast","No-take",NA,43.7,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","138",NA,NA,-34.119,114.912,20210308,NA,"West Coast","No-take",NA,41.8,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","76",NA,NA,-34.1217,114.916,20210308,NA,"West Coast","No-take",NA,43.3,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","144",NA,NA,-34.1221,114.92,20210308,NA,"West Coast","No-take",NA,43.2,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","5",NA,NA,-34.125,114.93,20210308,NA,"West Coast","No-take",NA,45.2,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","107",NA,NA,-34.1347,114.94,20210308,NA,"West Coast","No-take",NA,44.4,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","37",NA,NA,-34.1303,114.931,20210308,NA,"West Coast","No-take",NA,46.5,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","102",NA,NA,-34.1305,114.926,20210308,NA,"West Coast","No-take",NA,35.3,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","57",NA,NA,-34.1341,114.924,20210308,NA,"West Coast","No-take",NA,44.4,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","24",NA,NA,-34.1347,114.923,20210308,NA,"West Coast","No-take",NA,39.9,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","70",NA,NA,-34.1321,114.922,20210308,NA,"West Coast","No-take",NA,38.7,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","62",NA,NA,-34.1281,114.919,20210308,NA,"West Coast","No-take",NA,40.4,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","104",NA,NA,-34.1255,114.918,20210308,NA,"West Coast","No-take",NA,41.8,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","30",NA,NA,-34.1256,114.915,20210308,NA,"West Coast","No-take",NA,41.7,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","95",NA,NA,-34.1229,114.91,20210308,NA,"West Coast","No-take",NA,41.2,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","106",NA,NA,-34.1313,114.875,20210308,NA,"West Coast","No-take",NA,43.9,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","39",NA,NA,-34.1301,114.877,20210308,NA,"West Coast","No-take",NA,42.3,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","140",NA,NA,-34.1163,114.882,20210308,NA,"West Coast","No-take",NA,42.4,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","10",NA,NA,-34.1084,114.886,20210308,NA,"West Coast","No-take",NA,41.5,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","147",NA,NA,-34.0908,114.895,20210308,NA,"West Coast","No-take",NA,43.3,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","23",NA,NA,-34.0829,114.899,20210308,NA,"West Coast","No-take",NA,43.2,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","Old Point",NA,NA,-34.050194,114.869122,20210309,NA,"West Coast","No-take",NA,42.3,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","41",NA,NA,-34.0596,114.877,20210309,NA,"West Coast","No-take",NA,41.4,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","33",NA,NA,-34.0742,114.871,20210309,NA,"West Coast","No-take",NA,46.7,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","86",NA,NA,-34.0774,114.865,20210309,NA,"West Coast","No-take",NA,41.2,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","56",NA,NA,-34.0782,114.873,20210309,NA,"West Coast","No-take",NA,41.6,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","65",NA,NA,-34.0813,114.884,20210309,NA,"West Coast","No-take",NA,41.6,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","137",NA,NA,-34.0854,114.877,20210309,NA,"West Coast","No-take",NA,42.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","48",NA,NA,-34.0891,114.882,20210309,NA,"West Coast","No-take",NA,42.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","67",NA,NA,-34.0899,114.873,20210309,NA,"West Coast","No-take",NA,42.5,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","126",NA,NA,-34.0912,114.87,20210309,NA,"West Coast","No-take",NA,43.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","44",NA,NA,-34.0931,114.858,20210309,NA,"West Coast","No-take",NA,43.8,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","35",NA,NA,-34.0959,114.852,20210309,NA,"West Coast","No-take",NA,43.5,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","100",NA,NA,-34.0961,114.847,20210309,NA,"West Coast","No-take",NA,43.4,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","7",NA,NA,-34.0995,114.853,20210309,NA,"West Coast","No-take",NA,44.2,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","108",NA,NA,-34.1001,114.85,20210309,NA,"West Coast","No-take",NA,44.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","26",NA,NA,-34.1003,114.844,20210309,NA,"West Coast","No-take",NA,44.2,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","125",NA,NA,-34.104,114.847,20210309,NA,"West Coast","No-take",NA,45.8,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","98",NA,NA,-34.1139,114.856,20210309,NA,"West Coast","No-take",NA,43.5,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","1",NA,NA,-34.1318,114.853,20210309,NA,"West Coast","No-take",NA,44.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","83",NA,NA,-34.1341,114.838,20210309,NA,"West Coast","No-take",NA,47.9,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","88",NA,NA,-34.1351,114.827,20210309,NA,"West Coast","No-take",NA,50.3,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","36",NA,NA,-34.1317,114.822,20210309,NA,"West Coast","No-take",NA,50.7,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","130",NA,NA,-34.1213,114.83,20210309,NA,"West Coast","No-take",NA,48.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","46",NA,NA,-34.119,114.831,20210309,NA,"West Coast","No-take",NA,48.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","93",NA,NA,-34.1196,114.845,20210309,NA,"West Coast","No-take",NA,45.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","78",NA,NA,-34.1182,114.841,20210309,NA,"West Coast","No-take",NA,46.7,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","50",NA,NA,-34.1143,114.842,20210309,NA,"West Coast","No-take",NA,45.7,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","80",NA,NA,-34.1034,114.832,20210309,NA,"West Coast","No-take",NA,46.6,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","114",NA,NA,-34.0969,114.834,20210309,NA,"West Coast","No-take",NA,46.4,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","64",NA,NA,-34.0937,114.84,20210309,NA,"West Coast","No-take",NA,47.7,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","136",NA,NA,-34.0891,114.833,20210309,NA,"West Coast","No-take",NA,46,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","97",NA,NA,-34.0872,114.842,20210309,NA,"West Coast","No-take",NA,44.8,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","121",NA,NA,-34.0836,114.853,20210309,NA,"West Coast","No-take",NA,42.8,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","3",NA,NA,-34.0789,114.851,20210309,NA,"West Coast","No-take",NA,43.5,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","73",NA,NA,-34.0802,114.848,20210309,NA,"West Coast","No-take",NA,43.4,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","118",NA,NA,-34.0714,114.826,20210309,NA,"West Coast","No-take",NA,47.3,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","128",NA,NA,-34.0694,114.823,20210309,NA,"West Coast","No-take",NA,47.8,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","60",NA,NA,-34.0652,114.821,20210309,NA,"West Coast","No-take",NA,48.7,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","134",NA,NA,-34.0631,114.857,20210309,NA,"West Coast","No-take",NA,41.7,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","120",NA,NA,-34.0617,114.861,20210309,NA,"West Coast","No-take",NA,41.2,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","8",NA,NA,-34.0554,114.851,20210309,NA,"West Coast","No-take",NA,42.5,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","68",NA,NA,-34.05,114.859,20210309,NA,"West Coast","No-take",NA,41.1,"Claude","Yes","No",NA,NA,"RAW2","CON1"
"2021-03_West-Coast_BOSS","117",NA,NA,-34.0681,114.76,20210310,NA,"West Coast","No-take",NA,87.6,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","17",NA,NA,-34.0742,114.757,20210310,NA,"West Coast","No-take",NA,92.2,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","40",NA,NA,-34.0784,114.754,20210310,NA,"West Coast","No-take",NA,97,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","72",NA,NA,-34.0685,114.747,20210310,NA,"West Coast","No-take",NA,105,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","109",NA,NA,-34.0839,114.741,20210310,NA,"West Coast","No-take",NA,114,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","145",NA,NA,-34.0891,114.732,20210310,NA,"West Coast","No-take",NA,121,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","S1",NA,NA,-34.10277,114.639918,20210310,NA,"West Coast","No-take",NA,140,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","S2",NA,NA,-34.10284,114.640335,20210310,NA,"West Coast","No-take",NA,140,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","S3",NA,NA,-34.102738,114.640238,20210310,NA,"West Coast","No-take",NA,140,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","90",NA,NA,-34.1003,114.731,20210310,NA,"West Coast","No-take",NA,122,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","22",NA,NA,-34.1033,114.745,20210310,NA,"West Coast","No-take",NA,116,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","77",NA,NA,-34.0979,114.75,20210310,NA,"West Coast","No-take",NA,111,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","82",NA,NA,-34.0964,114.759,20210310,NA,"West Coast","No-take",NA,100,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","49",NA,NA,-34.103,114.762,20210310,NA,"West Coast","No-take",NA,96.4,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","141",NA,NA,-34.1175,114.762,20210310,NA,"West Coast","No-take",NA,105,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","11",NA,NA,-34.1163,114.775,20210310,NA,"West Coast","No-take",NA,87.5,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","146",NA,NA,-34.1099,114.79,20210310,NA,"West Coast","No-take",NA,62.1,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","18",NA,NA,-34.1078,114.787,20210310,NA,"West Coast","No-take",NA,61.6,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","42",NA,NA,-34.106,114.781,20210310,NA,"West Coast","No-take",NA,70.1,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","84",NA,NA,-34.1034,114.78,20210310,NA,"West Coast","No-take",NA,69,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","20",NA,NA,-34.1018,114.784,20210310,NA,"West Coast","No-take",NA,63.7,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","55",NA,NA,-34.1011,114.778,20210310,NA,"West Coast","No-take",NA,71.7,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","115",NA,NA,-34.1013,114.774,20210310,NA,"West Coast","No-take",NA,80.2,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","96",NA,NA,-34.0975,114.776,20210310,NA,"West Coast","No-take",NA,71.4,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","89",NA,NA,-34.0945,114.775,20210310,NA,"West Coast","No-take",NA,72.3,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","131",NA,NA,-34.0906,114.773,20210310,NA,"West Coast","No-take",NA,73.4,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","112",NA,NA,-34.0897,114.779,20210310,NA,"West Coast","No-take",NA,64.3,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","101",NA,NA,-34.0917,114.782,20210310,NA,"West Coast","No-take",NA,65.1,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","12",NA,NA,-34.0901,114.783,20210310,NA,"West Coast","No-take",NA,64.1,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","54",NA,NA,-34.0925,114.789,20210310,NA,"West Coast","No-take",NA,61.4,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","94",NA,NA,-34.0889,114.787,20210310,NA,"West Coast","No-take",NA,62.7,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","4",NA,NA,-34.0862,114.785,20210310,NA,"West Coast","No-take",NA,63.5,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","79",NA,NA,-34.0875,114.783,20210310,NA,"West Coast","No-take",NA,63.5,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","103",NA,NA,-34.0866,114.774,20210310,NA,"West Coast","No-take",NA,69.1,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","129",NA,NA,-34.0839,114.772,20210310,NA,"West Coast","No-take",NA,71.8,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","45",NA,NA,-34.0816,114.771,20210310,NA,"West Coast","No-take",NA,74.4,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","143",NA,NA,-34.0833,114.776,20210310,NA,"West Coast","No-take",NA,63.3,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","113",NA,NA,-34.0809,114.78,20210310,NA,"West Coast","No-take",NA,64.4,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","122",NA,NA,-34.0789,114.777,20210310,NA,"West Coast","No-take",NA,66.4,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","27",NA,NA,-34.0521,114.789,20210311,NA,"West Coast","No-take",NA,54.2,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","135",NA,NA,-34.0516,114.77,20210311,NA,"West Coast","No-take",NA,64.6,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","74",NA,NA,-34.0513,114.769,20210311,NA,"West Coast","No-take",NA,64.9,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","105",NA,NA,-34.0534,114.76,20210311,NA,"West Coast","No-take",NA,79.3,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","63",NA,NA,-34.056,114.761,20210311,NA,"West Coast","No-take",NA,79.6,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","25",NA,NA,-34.0626,114.765,20210311,NA,"West Coast","No-take",NA,75.4,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","59",NA,NA,-34.062,114.766,20210311,NA,"West Coast","No-take",NA,70,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","123",NA,NA,-34.0614,114.785,20210311,NA,"West Coast","No-take",NA,60.4,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","119",NA,NA,-34.0634,114.771,20210311,NA,"West Coast","No-take",NA,64.8,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","15",NA,NA,-34.0656,114.769,20210311,NA,"West Coast","No-take",NA,70.3,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","85",NA,NA,-34.0701,114.767,20210311,NA,"West Coast","No-take",NA,76.3,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","81",NA,NA,-34.0726,114.775,20210311,NA,"West Coast","No-take",NA,67.3,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","29",NA,NA,-34.1266,114.784,20210311,NA,"West Coast","No-take",NA,74,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","61",NA,NA,-34.1305,114.783,20210311,NA,"West Coast","No-take",NA,80.9,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","21",NA,NA,-34.1285,114.797,20210311,NA,"West Coast","No-take",NA,62.5,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","58",NA,NA,-34.1219,114.794,20210311,NA,"West Coast","No-take",NA,62.1,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","87",NA,NA,-34.1259,114.805,20210311,NA,"West Coast","No-take",NA,59.2,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","132",NA,NA,-34.1162,114.808,20210311,NA,"West Coast","No-take",NA,54.3,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","9",NA,NA,-34.1175,114.813,20210311,NA,"West Coast","No-take",NA,51.7,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","111",NA,NA,-34.1035,114.812,20210311,NA,"West Coast","No-take",NA,49.9,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","142",NA,NA,-34.0971,114.814,20210311,NA,"West Coast","No-take",NA,49.3,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","66",NA,NA,-34.0855,114.807,20210311,NA,"West Coast","No-take",NA,51,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","34",NA,NA,-34.0829,114.798,20210311,NA,"West Coast","No-take",NA,56.3,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","19",NA,NA,-34.0802,114.806,20210311,NA,"West Coast","No-take",NA,50.6,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","75",NA,NA,-34.0836,114.816,20210311,NA,"West Coast","No-take",NA,49.6,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","51",NA,NA,-34.0709,114.814,20210311,NA,"West Coast","No-take",NA,49.7,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","31",NA,NA,-34.061,114.806,20210311,NA,"West Coast","No-take",NA,50.5,"Claude","Yes","No",NA,NA,"RAW3","CON1"
"2021-03_West-Coast_BOSS","13",NA,NA,-34.051,114.813,20210311,NA,"West Coast","No-take",NA,49.6,"Claude","Yes","No",NA,NA,"RAW3","CON1"
