"campaignid","sample","longitude","latitude","depth","broad.seagrasses","date","id","method"
"2020-10_south-west_BOSS","180",114.7039,-33.9962,123,0,"20201111","2020-10_south-west_BOSS.180","BOSS"
"2020-10_south-west_BOSS","CP11-1",114.6966,-33.9928,125,0,"20201111","2020-10_south-west_BOSS.CP11-1","BOSS"
"2020-10_south-west_BOSS","181",114.6989,-33.9887,125,0,"20201111","2020-10_south-west_BOSS.181","BOSS"
"2020-10_south-west_BOSS","CP11-2",114.6928,-33.9743,124,0,"20201111","2020-10_south-west_BOSS.CP11-2","BOSS"
"2020-10_south-west_BOSS","J11",114.9231,-34.1178,39.7,65,"20201119","2020-10_south-west_BOSS.J11","BOSS"
"2020-10_south-west_BOSS","J12",114.9285,-34.1323,44.7,0,"20201119","2020-10_south-west_BOSS.J12","BOSS"
"2020-10_south-west_BOSS","J9",114.9161,-34.1195,44.1,10,"20201119","2020-10_south-west_BOSS.J9","BOSS"
"2020-10_south-west_BOSS","J10",114.9187,-34.1173,38.7,29,"20201119","2020-10_south-west_BOSS.J10","BOSS"
"2020-10_south-west_BOSS","J1",114.9309,-34.1286,44.3,0,"20201119","2020-10_south-west_BOSS.J1","BOSS"
"2020-10_south-west_BOSS","J2",114.9288,-34.1253,44.4,54,"20201119","2020-10_south-west_BOSS.J2","BOSS"
"2020-10_south-west_BOSS","J3",114.9259,-34.1269,44.4,36,"20201119","2020-10_south-west_BOSS.J3","BOSS"
"2020-10_south-west_BOSS","J4",114.9203,-34.1226,42.9,0,"20201119","2020-10_south-west_BOSS.J4","BOSS"
"2020-10_south-west_BOSS","J8",114.9118,-34.1294,43.4,0,"20201119","2020-10_south-west_BOSS.J8","BOSS"
"2020-10_south-west_BOSS","J6",114.9124,-34.1328,37.1,0,"20201119","2020-10_south-west_BOSS.J6","BOSS"
"2020-10_south-west_BOSS","J5",114.9158,-34.1315,42.7,3,"20201119","2020-10_south-west_BOSS.J5","BOSS"
"2020-10_south-west_BOSS","J7",114.9102,-34.1348,43.3,38,"20201119","2020-10_south-west_BOSS.J7","BOSS"
"2020-10_south-west_BOSS","J17",114.9208,-34.1321,40.6,47,"20201119","2020-10_south-west_BOSS.J17","BOSS"
"2020-10_south-west_BOSS","J14",114.9255,-34.1284,41.7,1,"20201119","2020-10_south-west_BOSS.J14","BOSS"
"2020-10_south-west_BOSS","J16",114.9065,-34.1262,41.2,3,"20201119","2020-10_south-west_BOSS.J16","BOSS"
"2020-10_south-west_BOSS","J15",114.9103,-34.125,40.8,3,"20201119","2020-10_south-west_BOSS.J15","BOSS"
"2020-10_south-west_BOSS","J13",114.9305,-34.1285,42.3,21,"20201119","2020-10_south-west_BOSS.J13","BOSS"
"2020-10_south-west_BOSS","J18",114.9241,-34.1287,41.4,5,"20201119","2020-10_south-west_BOSS.J18","BOSS"
"2020-10_south-west_BOSS","J24",114.8264,-34.1187,42.4,4,"20201119","2020-10_south-west_BOSS.J24","BOSS"
"2020-10_south-west_BOSS","J26",114.8289,-34.1209,42.6,8,"20201119","2020-10_south-west_BOSS.J26","BOSS"
"2020-10_south-west_BOSS","J25",114.8284,-34.1168,43,33,"20201119","2020-10_south-west_BOSS.J25","BOSS"
"2020-10_south-west_BOSS","J32",114.8611,-34.1301,42.9,22,"20201119","2020-10_south-west_BOSS.J32","BOSS"
"2020-10_south-west_BOSS","J30",114.8595,-34.1121,42.5,43,"20201119","2020-10_south-west_BOSS.J30","BOSS"
"2020-10_south-west_BOSS","J28",114.8521,-34.1129,42.9,19,"20201119","2020-10_south-west_BOSS.J28","BOSS"
"2020-10_south-west_BOSS","J29",114.8556,-34.1111,43.8,30,"20201119","2020-10_south-west_BOSS.J29","BOSS"
"2020-10_south-west_BOSS","J31",114.8607,-34.116,43.4,37,"20201119","2020-10_south-west_BOSS.J31","BOSS"
"2020-10_south-west_BOSS","J27",114.8329,-34.1218,43.5,6,"20201119","2020-10_south-west_BOSS.J27","BOSS"
"2020-10_south-west_BOSS","J19",114.9278,-34.1225,45.9,5,"20201119","2020-10_south-west_BOSS.J19","BOSS"
"2020-10_south-west_BOSS","J21",114.8174,-34.1282,48.2,7,"20201119","2020-10_south-west_BOSS.J21","BOSS"
"2020-10_south-west_BOSS","J22",114.8196,-34.1263,49.6,1,"20201119","2020-10_south-west_BOSS.J22","BOSS"
"2020-10_south-west_BOSS","J34",114.8661,-34.1313,49.6,5,"20201119","2020-10_south-west_BOSS.J34","BOSS"
"2020-10_south-west_BOSS","J36",114.8783,-34.1305,49.3,4,"20201119","2020-10_south-west_BOSS.J36","BOSS"
"2020-10_south-west_BOSS","J35",114.8693,-34.1348,52,3,"20201119","2020-10_south-west_BOSS.J35","BOSS"
"2020-10_south-west_BOSS","J33",114.8627,-34.1331,51.3,5,"20201119","2020-10_south-west_BOSS.J33","BOSS"
"2020-10_south-west_BOSS","J38",114.8839,-34.1279,51,0,"20201119","2020-10_south-west_BOSS.J38","BOSS"
"2020-10_south-west_BOSS","J37",114.8789,-34.1264,49.3,1,"20201119","2020-10_south-west_BOSS.J37","BOSS"
"2020-10_south-west_BOSS","J20",114.8202,-34.1302,48,8,"20201119","2020-10_south-west_BOSS.J20","BOSS"
"2020-10_south-west_BOSS","122",114.8264,-34.1162,49.4,12,"20201119","2020-10_south-west_BOSS.122","BOSS"
"2020-10_south-west_BOSS","125",114.8264,-34.1087,48.3,0,"20201119","2020-10_south-west_BOSS.125","BOSS"
"2020-10_south-west_BOSS","123",114.8189,-34.1062,49.1,0,"20201119","2020-10_south-west_BOSS.123","BOSS"
"2020-10_south-west_BOSS","126",114.8189,-34.1137,48.8,7,"20201119","2020-10_south-west_BOSS.126","BOSS"
"2020-10_south-west_BOSS","293",114.7589,-34.0887,95.2,0,"20201119","2020-10_south-west_BOSS.293","BOSS"
"2020-10_south-west_BOSS","330",114.7545,-34.0883,116,0,"20201119","2020-10_south-west_BOSS.330","BOSS"
"2020-10_south-west_BOSS","C04",114.7493,-34.0876,110,0,"20201119","2020-10_south-west_BOSS.C04","BOSS"
"2020-10_south-west_BOSS","291",114.7489,-34.0837,108,0,"20201119","2020-10_south-west_BOSS.291","BOSS"
"2020-10_south-west_BOSS","294",114.7539,-34.0837,102,0,"20201119","2020-10_south-west_BOSS.294","BOSS"
"2021-03_West-Coast_BOSS","148",114.925,-34.0518,46.6,0,"20210308","2021-03_West-Coast_BOSS.148","BOSS"
"2021-03_West-Coast_BOSS","2",114.924,-34.0604,47.3,0,"20210308","2021-03_West-Coast_BOSS.2","BOSS"
"2021-03_West-Coast_BOSS","99",114.916,-34.0555,47.2,1,"20210308","2021-03_West-Coast_BOSS.99","BOSS"
"2021-03_West-Coast_BOSS","127",114.91,-34.0545,44,20,"20210308","2021-03_West-Coast_BOSS.127","BOSS"
"2021-03_West-Coast_BOSS","43",114.909,-34.0521,45.5,9,"20210308","2021-03_West-Coast_BOSS.43","BOSS"
"2021-03_West-Coast_BOSS","110",114.907,-34.0505,45,33,"20210308","2021-03_West-Coast_BOSS.110","BOSS"
"2021-03_West-Coast_BOSS","139",114.898,-34.0616,44,3,"20210308","2021-03_West-Coast_BOSS.139","BOSS"
"2021-03_West-Coast_BOSS","133",114.911,-34.075,44,19,"20210308","2021-03_West-Coast_BOSS.133","BOSS"
"2021-03_West-Coast_BOSS","52",114.915,-34.0826,46.1,13,"20210308","2021-03_West-Coast_BOSS.52","BOSS"
"2021-03_West-Coast_BOSS","91",114.928,-34.0807,44.8,0,"20210308","2021-03_West-Coast_BOSS.91","BOSS"
"2021-03_West-Coast_BOSS","47",114.926,-34.0832,45.1,18,"20210308","2021-03_West-Coast_BOSS.47","BOSS"
"2021-03_West-Coast_BOSS","16",114.924,-34.0848,44.1,20,"20210308","2021-03_West-Coast_BOSS.16","BOSS"
"2021-03_West-Coast_BOSS","38",114.917,-34.0904,45.4,19,"20210308","2021-03_West-Coast_BOSS.38","BOSS"
"2021-03_West-Coast_BOSS","71",114.908,-34.0923,43.5,5,"20210308","2021-03_West-Coast_BOSS.71","BOSS"
"2021-03_West-Coast_BOSS","14",114.913,-34.0979,43.6,0,"20210308","2021-03_West-Coast_BOSS.14","BOSS"
"2021-03_West-Coast_BOSS","150",114.917,-34.1,44.6,0,"20210308","2021-03_West-Coast_BOSS.150","BOSS"
"2021-03_West-Coast_BOSS","92",114.918,-34.101,44.3,27,"20210308","2021-03_West-Coast_BOSS.92","BOSS"
"2021-03_West-Coast_BOSS","28",114.923,-34.0995,47,14,"20210308","2021-03_West-Coast_BOSS.28","BOSS"
"2021-03_West-Coast_BOSS","124",114.929,-34.1003,45,0,"20210308","2021-03_West-Coast_BOSS.124","BOSS"
"2021-03_West-Coast_BOSS","53",114.92,-34.1047,45.4,0,"20210308","2021-03_West-Coast_BOSS.53","BOSS"
"2021-03_West-Coast_BOSS","6",114.918,-34.1073,44.4,22,"20210308","2021-03_West-Coast_BOSS.6","BOSS"
"2021-03_West-Coast_BOSS","149",114.931,-34.1135,45.1,7,"20210308","2021-03_West-Coast_BOSS.149","BOSS"
"2021-03_West-Coast_BOSS","32",114.921,-34.1125,45.1,18,"20210308","2021-03_West-Coast_BOSS.32","BOSS"
"2021-03_West-Coast_BOSS","116",114.919,-34.1138,45.1,1,"20210308","2021-03_West-Coast_BOSS.116","BOSS"
"2021-03_West-Coast_BOSS","69",114.911,-34.1187,43.7,9,"20210308","2021-03_West-Coast_BOSS.69","BOSS"
"2021-03_West-Coast_BOSS","138",114.912,-34.119,41.8,26,"20210308","2021-03_West-Coast_BOSS.138","BOSS"
"2021-03_West-Coast_BOSS","76",114.916,-34.1217,43.3,22,"20210308","2021-03_West-Coast_BOSS.76","BOSS"
"2021-03_West-Coast_BOSS","144",114.92,-34.1221,43.2,9,"20210308","2021-03_West-Coast_BOSS.144","BOSS"
"2021-03_West-Coast_BOSS","5",114.93,-34.125,45.2,0,"20210308","2021-03_West-Coast_BOSS.5","BOSS"
"2021-03_West-Coast_BOSS","107",114.94,-34.1347,44.4,0,"20210308","2021-03_West-Coast_BOSS.107","BOSS"
"2021-03_West-Coast_BOSS","37",114.931,-34.1303,46.5,4,"20210308","2021-03_West-Coast_BOSS.37","BOSS"
"2021-03_West-Coast_BOSS","102",114.926,-34.1305,35.3,26,"20210308","2021-03_West-Coast_BOSS.102","BOSS"
"2021-03_West-Coast_BOSS","57",114.924,-34.1341,44.4,14,"20210308","2021-03_West-Coast_BOSS.57","BOSS"
"2021-03_West-Coast_BOSS","24",114.923,-34.1347,39.9,17,"20210308","2021-03_West-Coast_BOSS.24","BOSS"
"2021-03_West-Coast_BOSS","70",114.922,-34.1321,38.7,52,"20210308","2021-03_West-Coast_BOSS.70","BOSS"
"2021-03_West-Coast_BOSS","62",114.919,-34.1281,40.4,6,"20210308","2021-03_West-Coast_BOSS.62","BOSS"
"2021-03_West-Coast_BOSS","104",114.918,-34.1255,41.8,20,"20210308","2021-03_West-Coast_BOSS.104","BOSS"
"2021-03_West-Coast_BOSS","30",114.915,-34.1256,41.7,15,"20210308","2021-03_West-Coast_BOSS.30","BOSS"
"2021-03_West-Coast_BOSS","95",114.91,-34.1229,41.2,7,"20210308","2021-03_West-Coast_BOSS.95","BOSS"
"2021-03_West-Coast_BOSS","106",114.875,-34.1313,43.9,18,"20210308","2021-03_West-Coast_BOSS.106","BOSS"
"2021-03_West-Coast_BOSS","39",114.877,-34.1301,42.3,7,"20210308","2021-03_West-Coast_BOSS.39","BOSS"
"2021-03_West-Coast_BOSS","140",114.882,-34.1163,42.4,9,"20210308","2021-03_West-Coast_BOSS.140","BOSS"
"2021-03_West-Coast_BOSS","10",114.886,-34.1084,41.5,2,"20210308","2021-03_West-Coast_BOSS.10","BOSS"
"2021-03_West-Coast_BOSS","147",114.895,-34.0908,43.3,2,"20210308","2021-03_West-Coast_BOSS.147","BOSS"
"2021-03_West-Coast_BOSS","23",114.899,-34.0829,43.2,0,"20210308","2021-03_West-Coast_BOSS.23","BOSS"
"2021-03_West-Coast_BOSS","Old Point",114.869122,-34.050194,42.3,6,"20210309","2021-03_West-Coast_BOSS.Old Point","BOSS"
"2021-03_West-Coast_BOSS","41",114.877,-34.0596,41.4,1,"20210309","2021-03_West-Coast_BOSS.41","BOSS"
"2021-03_West-Coast_BOSS","33",114.871,-34.0742,46.7,1,"20210309","2021-03_West-Coast_BOSS.33","BOSS"
"2021-03_West-Coast_BOSS","86",114.865,-34.0774,41.2,7,"20210309","2021-03_West-Coast_BOSS.86","BOSS"
"2021-03_West-Coast_BOSS","56",114.873,-34.0782,41.6,1,"20210309","2021-03_West-Coast_BOSS.56","BOSS"
"2021-03_West-Coast_BOSS","65",114.884,-34.0813,41.6,3,"20210309","2021-03_West-Coast_BOSS.65","BOSS"
"2021-03_West-Coast_BOSS","137",114.877,-34.0854,42.1,9,"20210309","2021-03_West-Coast_BOSS.137","BOSS"
"2021-03_West-Coast_BOSS","48",114.882,-34.0891,42.1,8,"20210309","2021-03_West-Coast_BOSS.48","BOSS"
"2021-03_West-Coast_BOSS","67",114.873,-34.0899,42.5,1,"20210309","2021-03_West-Coast_BOSS.67","BOSS"
"2021-03_West-Coast_BOSS","126",114.87,-34.0912,43.1,10,"20210309","2021-03_West-Coast_BOSS.126","BOSS"
"2021-03_West-Coast_BOSS","44",114.858,-34.0931,43.8,18,"20210309","2021-03_West-Coast_BOSS.44","BOSS"
"2021-03_West-Coast_BOSS","35",114.852,-34.0959,43.5,9,"20210309","2021-03_West-Coast_BOSS.35","BOSS"
"2021-03_West-Coast_BOSS","100",114.847,-34.0961,43.4,9,"20210309","2021-03_West-Coast_BOSS.100","BOSS"
"2021-03_West-Coast_BOSS","7",114.853,-34.0995,44.2,10,"20210309","2021-03_West-Coast_BOSS.7","BOSS"
"2021-03_West-Coast_BOSS","108",114.85,-34.1001,44.1,25,"20210309","2021-03_West-Coast_BOSS.108","BOSS"
"2021-03_West-Coast_BOSS","26",114.844,-34.1003,44.2,2,"20210309","2021-03_West-Coast_BOSS.26","BOSS"
"2021-03_West-Coast_BOSS","125",114.847,-34.104,45.8,4,"20210309","2021-03_West-Coast_BOSS.125","BOSS"
"2021-03_West-Coast_BOSS","98",114.856,-34.1139,43.5,12,"20210309","2021-03_West-Coast_BOSS.98","BOSS"
"2021-03_West-Coast_BOSS","1",114.853,-34.1318,44.1,0,"20210309","2021-03_West-Coast_BOSS.1","BOSS"
"2021-03_West-Coast_BOSS","83",114.838,-34.1341,47.9,1,"20210309","2021-03_West-Coast_BOSS.83","BOSS"
"2021-03_West-Coast_BOSS","88",114.827,-34.1351,50.3,15,"20210309","2021-03_West-Coast_BOSS.88","BOSS"
"2021-03_West-Coast_BOSS","36",114.822,-34.1317,50.7,0,"20210309","2021-03_West-Coast_BOSS.36","BOSS"
"2021-03_West-Coast_BOSS","130",114.83,-34.1213,48.1,17,"20210309","2021-03_West-Coast_BOSS.130","BOSS"
"2021-03_West-Coast_BOSS","46",114.831,-34.119,48.1,5,"20210309","2021-03_West-Coast_BOSS.46","BOSS"
"2021-03_West-Coast_BOSS","93",114.845,-34.1196,45.1,0,"20210309","2021-03_West-Coast_BOSS.93","BOSS"
"2021-03_West-Coast_BOSS","78",114.841,-34.1182,46.7,14,"20210309","2021-03_West-Coast_BOSS.78","BOSS"
"2021-03_West-Coast_BOSS","50",114.842,-34.1143,45.7,16,"20210309","2021-03_West-Coast_BOSS.50","BOSS"
"2021-03_West-Coast_BOSS","80",114.832,-34.1034,46.6,2,"20210309","2021-03_West-Coast_BOSS.80","BOSS"
"2021-03_West-Coast_BOSS","114",114.834,-34.0969,46.4,24,"20210309","2021-03_West-Coast_BOSS.114","BOSS"
"2021-03_West-Coast_BOSS","64",114.84,-34.0937,47.7,13,"20210309","2021-03_West-Coast_BOSS.64","BOSS"
"2021-03_West-Coast_BOSS","136",114.833,-34.0891,46,8,"20210309","2021-03_West-Coast_BOSS.136","BOSS"
"2021-03_West-Coast_BOSS","97",114.842,-34.0872,44.8,17,"20210309","2021-03_West-Coast_BOSS.97","BOSS"
"2021-03_West-Coast_BOSS","121",114.853,-34.0836,42.8,4,"20210309","2021-03_West-Coast_BOSS.121","BOSS"
"2021-03_West-Coast_BOSS","3",114.851,-34.0789,43.5,7,"20210309","2021-03_West-Coast_BOSS.3","BOSS"
"2021-03_West-Coast_BOSS","73",114.848,-34.0802,43.4,0,"20210309","2021-03_West-Coast_BOSS.73","BOSS"
"2021-03_West-Coast_BOSS","118",114.826,-34.0714,47.3,2,"20210309","2021-03_West-Coast_BOSS.118","BOSS"
"2021-03_West-Coast_BOSS","128",114.823,-34.0694,47.8,2,"20210309","2021-03_West-Coast_BOSS.128","BOSS"
"2021-03_West-Coast_BOSS","60",114.821,-34.0652,48.7,5,"20210309","2021-03_West-Coast_BOSS.60","BOSS"
"2021-03_West-Coast_BOSS","134",114.857,-34.0631,41.7,14,"20210309","2021-03_West-Coast_BOSS.134","BOSS"
"2021-03_West-Coast_BOSS","120",114.861,-34.0617,41.2,7,"20210309","2021-03_West-Coast_BOSS.120","BOSS"
"2021-03_West-Coast_BOSS","8",114.851,-34.0554,42.5,9,"20210309","2021-03_West-Coast_BOSS.8","BOSS"
"2021-03_West-Coast_BOSS","68",114.859,-34.05,41.1,15,"20210309","2021-03_West-Coast_BOSS.68","BOSS"
"2021-03_West-Coast_BOSS","117",114.76,-34.0681,87.6,0,"20210310","2021-03_West-Coast_BOSS.117","BOSS"
"2021-03_West-Coast_BOSS","17",114.757,-34.0742,92.2,0,"20210310","2021-03_West-Coast_BOSS.17","BOSS"
"2021-03_West-Coast_BOSS","40",114.754,-34.0784,97,0,"20210310","2021-03_West-Coast_BOSS.40","BOSS"
"2021-03_West-Coast_BOSS","72",114.747,-34.0685,105,0,"20210310","2021-03_West-Coast_BOSS.72","BOSS"
"2021-03_West-Coast_BOSS","109",114.741,-34.0839,114,0,"20210310","2021-03_West-Coast_BOSS.109","BOSS"
"2021-03_West-Coast_BOSS","145",114.732,-34.0891,121,0,"20210310","2021-03_West-Coast_BOSS.145","BOSS"
"2021-03_West-Coast_BOSS","S1",114.639918,-34.10277,140,0,"20210310","2021-03_West-Coast_BOSS.S1","BOSS"
"2021-03_West-Coast_BOSS","S2",114.640335,-34.10284,140,0,"20210310","2021-03_West-Coast_BOSS.S2","BOSS"
"2021-03_West-Coast_BOSS","S3",114.640238,-34.102738,140,0,"20210310","2021-03_West-Coast_BOSS.S3","BOSS"
"2021-03_West-Coast_BOSS","90",114.731,-34.1003,122,0,"20210310","2021-03_West-Coast_BOSS.90","BOSS"
"2021-03_West-Coast_BOSS","22",114.745,-34.1033,116,0,"20210310","2021-03_West-Coast_BOSS.22","BOSS"
"2021-03_West-Coast_BOSS","77",114.75,-34.0979,111,0,"20210310","2021-03_West-Coast_BOSS.77","BOSS"
"2021-03_West-Coast_BOSS","82",114.759,-34.0964,100,0,"20210310","2021-03_West-Coast_BOSS.82","BOSS"
"2021-03_West-Coast_BOSS","49",114.762,-34.103,96.4,0,"20210310","2021-03_West-Coast_BOSS.49","BOSS"
"2021-03_West-Coast_BOSS","141",114.762,-34.1175,105,0,"20210310","2021-03_West-Coast_BOSS.141","BOSS"
"2021-03_West-Coast_BOSS","11",114.775,-34.1163,87.5,0,"20210310","2021-03_West-Coast_BOSS.11","BOSS"
"2021-03_West-Coast_BOSS","146",114.79,-34.1099,62.1,0,"20210310","2021-03_West-Coast_BOSS.146","BOSS"
"2021-03_West-Coast_BOSS","18",114.787,-34.1078,61.6,0,"20210310","2021-03_West-Coast_BOSS.18","BOSS"
"2021-03_West-Coast_BOSS","42",114.781,-34.106,70.1,0,"20210310","2021-03_West-Coast_BOSS.42","BOSS"
"2021-03_West-Coast_BOSS","84",114.78,-34.1034,69,0,"20210310","2021-03_West-Coast_BOSS.84","BOSS"
"2021-03_West-Coast_BOSS","20",114.784,-34.1018,63.7,0,"20210310","2021-03_West-Coast_BOSS.20","BOSS"
"2021-03_West-Coast_BOSS","55",114.778,-34.1011,71.7,0,"20210310","2021-03_West-Coast_BOSS.55","BOSS"
"2021-03_West-Coast_BOSS","115",114.774,-34.1013,80.2,0,"20210310","2021-03_West-Coast_BOSS.115","BOSS"
"2021-03_West-Coast_BOSS","96",114.776,-34.0975,71.4,0,"20210310","2021-03_West-Coast_BOSS.96","BOSS"
"2021-03_West-Coast_BOSS","89",114.775,-34.0945,72.3,0,"20210310","2021-03_West-Coast_BOSS.89","BOSS"
"2021-03_West-Coast_BOSS","131",114.773,-34.0906,73.4,0,"20210310","2021-03_West-Coast_BOSS.131","BOSS"
"2021-03_West-Coast_BOSS","112",114.779,-34.0897,64.3,0,"20210310","2021-03_West-Coast_BOSS.112","BOSS"
"2021-03_West-Coast_BOSS","101",114.782,-34.0917,65.1,0,"20210310","2021-03_West-Coast_BOSS.101","BOSS"
"2021-03_West-Coast_BOSS","12",114.783,-34.0901,64.1,0,"20210310","2021-03_West-Coast_BOSS.12","BOSS"
"2021-03_West-Coast_BOSS","54",114.789,-34.0925,61.4,0,"20210310","2021-03_West-Coast_BOSS.54","BOSS"
"2021-03_West-Coast_BOSS","94",114.787,-34.0889,62.7,0,"20210310","2021-03_West-Coast_BOSS.94","BOSS"
"2021-03_West-Coast_BOSS","4",114.785,-34.0862,63.5,1,"20210310","2021-03_West-Coast_BOSS.4","BOSS"
"2021-03_West-Coast_BOSS","79",114.783,-34.0875,63.5,0,"20210310","2021-03_West-Coast_BOSS.79","BOSS"
"2021-03_West-Coast_BOSS","103",114.774,-34.0866,69.1,0,"20210310","2021-03_West-Coast_BOSS.103","BOSS"
"2021-03_West-Coast_BOSS","129",114.772,-34.0839,71.8,0,"20210310","2021-03_West-Coast_BOSS.129","BOSS"
"2021-03_West-Coast_BOSS","45",114.771,-34.0816,74.4,0,"20210310","2021-03_West-Coast_BOSS.45","BOSS"
"2021-03_West-Coast_BOSS","143",114.776,-34.0833,63.3,0,"20210310","2021-03_West-Coast_BOSS.143","BOSS"
"2021-03_West-Coast_BOSS","113",114.78,-34.0809,64.4,0,"20210310","2021-03_West-Coast_BOSS.113","BOSS"
"2021-03_West-Coast_BOSS","122",114.777,-34.0789,66.4,0,"20210310","2021-03_West-Coast_BOSS.122","BOSS"
"2021-03_West-Coast_BOSS","27",114.789,-34.0521,54.2,2,"20210311","2021-03_West-Coast_BOSS.27","BOSS"
"2021-03_West-Coast_BOSS","135",114.77,-34.0516,64.6,0,"20210311","2021-03_West-Coast_BOSS.135","BOSS"
"2021-03_West-Coast_BOSS","74",114.769,-34.0513,64.9,0,"20210311","2021-03_West-Coast_BOSS.74","BOSS"
"2021-03_West-Coast_BOSS","105",114.76,-34.0534,79.3,0,"20210311","2021-03_West-Coast_BOSS.105","BOSS"
"2021-03_West-Coast_BOSS","63",114.761,-34.056,79.6,0,"20210311","2021-03_West-Coast_BOSS.63","BOSS"
"2021-03_West-Coast_BOSS","25",114.765,-34.0626,75.4,0,"20210311","2021-03_West-Coast_BOSS.25","BOSS"
"2021-03_West-Coast_BOSS","59",114.766,-34.062,70,0,"20210311","2021-03_West-Coast_BOSS.59","BOSS"
"2021-03_West-Coast_BOSS","123",114.785,-34.0614,60.4,0,"20210311","2021-03_West-Coast_BOSS.123","BOSS"
"2021-03_West-Coast_BOSS","119",114.771,-34.0634,64.8,0,"20210311","2021-03_West-Coast_BOSS.119","BOSS"
"2021-03_West-Coast_BOSS","15",114.769,-34.0656,70.3,0,"20210311","2021-03_West-Coast_BOSS.15","BOSS"
"2021-03_West-Coast_BOSS","85",114.767,-34.0701,76.3,0,"20210311","2021-03_West-Coast_BOSS.85","BOSS"
"2021-03_West-Coast_BOSS","81",114.775,-34.0726,67.3,0,"20210311","2021-03_West-Coast_BOSS.81","BOSS"
"2021-03_West-Coast_BOSS","29",114.784,-34.1266,74,0,"20210311","2021-03_West-Coast_BOSS.29","BOSS"
"2021-03_West-Coast_BOSS","61",114.783,-34.1305,80.9,0,"20210311","2021-03_West-Coast_BOSS.61","BOSS"
"2021-03_West-Coast_BOSS","21",114.797,-34.1285,62.5,0,"20210311","2021-03_West-Coast_BOSS.21","BOSS"
"2021-03_West-Coast_BOSS","58",114.794,-34.1219,62.1,0,"20210311","2021-03_West-Coast_BOSS.58","BOSS"
"2021-03_West-Coast_BOSS","87",114.805,-34.1259,59.2,0,"20210311","2021-03_West-Coast_BOSS.87","BOSS"
"2021-03_West-Coast_BOSS","132",114.808,-34.1162,54.3,0,"20210311","2021-03_West-Coast_BOSS.132","BOSS"
"2021-03_West-Coast_BOSS","9",114.813,-34.1175,51.7,12,"20210311","2021-03_West-Coast_BOSS.9","BOSS"
"2021-03_West-Coast_BOSS","111",114.812,-34.1035,49.9,3,"20210311","2021-03_West-Coast_BOSS.111","BOSS"
"2021-03_West-Coast_BOSS","142",114.814,-34.0971,49.3,14,"20210311","2021-03_West-Coast_BOSS.142","BOSS"
"2021-03_West-Coast_BOSS","66",114.807,-34.0855,51,0,"20210311","2021-03_West-Coast_BOSS.66","BOSS"
"2021-03_West-Coast_BOSS","34",114.798,-34.0829,56.3,0,"20210311","2021-03_West-Coast_BOSS.34","BOSS"
"2021-03_West-Coast_BOSS","19",114.806,-34.0802,50.6,11,"20210311","2021-03_West-Coast_BOSS.19","BOSS"
"2021-03_West-Coast_BOSS","75",114.816,-34.0836,49.6,1,"20210311","2021-03_West-Coast_BOSS.75","BOSS"
"2021-03_West-Coast_BOSS","51",114.814,-34.0709,49.7,27,"20210311","2021-03_West-Coast_BOSS.51","BOSS"
"2021-03_West-Coast_BOSS","31",114.806,-34.061,50.5,18,"20210311","2021-03_West-Coast_BOSS.31","BOSS"
"2021-03_West-Coast_BOSS","13",114.813,-34.051,49.6,2,"20210311","2021-03_West-Coast_BOSS.13","BOSS"
